space,y_row_pos,x_col_pos,y_row_vel,x_col_vel,r,fin,prev_val,t,val,best_x_col_a,best_y_row_a
.,2,2,-2,1,-1,False,-1.1633338101926305,10,-1.16347331294973,-1,-1
.,2,2,-2,2,-1,False,-1.1633567990548321,10,-1.1635022835842819,-1,-1
.,2,2,-2,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,2,2,-2,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,2,2,-2,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,-1,-5,-1,False,-1.1630575624959594,10,-1.163184937054651,1,-1
.,2,2,-1,-4,-1,False,-1.1620466433597525,10,-1.1621637361660864,0,-1
.,2,2,-1,-3,-1,False,-1.1620384650142035,10,-1.16215500535892,-1,-1
.,2,2,-1,-2,-1,False,-1.0,10,-1.0,-1,-1
.,2,2,-1,-1,-1,False,-1.0,10,-1.0,-1,-1
.,2,2,-1,0,-1,False,-1.0,10,-1.0,-1,-1
.,2,2,-1,1,-1,False,-1.1633338101926305,10,-1.16347331294973,-1,-1
.,2,2,-1,2,-1,False,-1.8166920398253543,10,-1.8173955353832025,-1,-1
.,2,2,-1,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,2,2,-1,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,2,2,-1,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,0,-5,-1,False,-1.813590007212826,10,-1.8142167448925808,1,-1
.,2,2,0,-4,-1,False,-1.8131748381933597,10,-1.8137886871682865,1,-1
.,2,2,0,-3,-1,False,-1.1630489154194485,10,-1.1631757545630241,1,-1
.,2,2,0,-2,-1,False,-1.1630482228455372,10,-1.1631748783518012,0,-1
.,2,2,0,-1,-1,False,-1.2092961960863648,10,-1.2093489418362604,-1,-1
.,2,2,0,0,-1,False,-1.2195119532203775,10,-1.2195121515796679,-1,-1
.,2,2,0,1,-1,False,-1.1633343611906592,10,-1.1634743474485292,-1,-1
.,2,2,0,2,-1,False,-1.8166920398253543,10,-1.8173955353832025,-1,-1
.,2,2,0,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,2,2,0,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,2,2,0,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,1,-5,-1,False,-1.8159583942641062,10,-1.8166199980444788,1,-1
.,2,2,1,-4,-1,False,-1.8159581876398454,10,-1.8166196271539308,0,-1
.,2,2,1,-3,-1,False,-1.81600283548629,10,-1.8166711400914406,-1,-1
.,2,2,1,-2,-1,False,-1.8161050451954797,10,-1.816789946894379,-1,-1
.,2,2,1,-1,-1,False,-1.8160774170659246,10,-1.8167633384555506,-1,-1
.,2,2,1,0,-1,False,-1.8167402215418724,10,-1.817458011366083,1,-1
.,2,2,1,1,-1,False,-1.8167402215418726,10,-1.8174578130067927,0,-1
.,2,2,1,2,-1,False,-1.8167402215418726,10,-1.8174578130067927,-1,-1
.,2,2,1,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,2,2,1,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,2,2,1,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,2,-5,-1,False,-1.8165747469702789,10,-1.817274374521965,1,-1
.,2,2,2,-4,-1,False,-1.8165747469702789,10,-1.817274374521965,0,-1
.,2,2,2,-3,-1,False,-1.816580563060583,10,-1.8172821556089893,-1,-1
.,2,2,2,-2,-1,False,-1.8167659347832166,10,-1.8174979010979602,-1,-1
.,2,2,2,-1,-1,False,-1.8167940203771846,10,-1.8175388738470746,-1,-1
.,2,2,2,0,-1,False,-1.8167972192268518,10,-1.8175389733328298,1,-1
.,2,2,2,1,-1,False,-1.8167972192268518,10,-1.817538229485491,0,-1
.,2,2,2,2,-1,False,-1.8167972192268518,10,-1.817538229485491,-1,-1
.,2,2,2,3,-1,False,-1.8167972192268518,10,-1.817538229485491,-1,-1
.,2,2,2,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,2,2,2,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,3,-5,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,2,2,3,-4,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,2,2,3,-3,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,2,2,3,-2,-1,False,-1.8167728528695783,10,-1.817507738785127,-1,-1
.,2,2,3,-1,-1,False,-1.8168010762130535,10,-1.8175490538417665,-1,-1
.,2,2,3,0,-1,False,-1.8168060351953126,10,-1.8175594924994223,1,-1
.,2,2,3,1,-1,False,-1.8168060351953126,10,-1.8175595420892448,0,-1
.,2,2,3,2,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,2,2,3,3,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,2,2,3,4,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,2,2,3,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,4,-5,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,2,2,4,-4,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,2,2,4,-3,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,2,2,4,-2,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,2,2,4,-1,-1,False,-1.816801627211082,10,-1.8175503734820455,-1,-1
.,2,2,4,0,-1,False,-1.8168060351953126,10,-1.8175611289635678,-1,0
.,2,2,4,1,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,2,2,4,2,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,2,2,4,3,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,4,4,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,4,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,5,-5,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,2,2,5,-4,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,2,2,5,-3,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,2,2,5,-2,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,2,2,5,-1,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,2,2,5,0,-1,False,-1.8168060351953126,10,-1.8175611289635678,-1,-1
.,2,2,5,1,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,5,2,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,5,3,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,5,4,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,2,2,5,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,-5,-5,-1,False,-1.8154883787265406,10,-1.8161309826312917,-1,1
.,3,1,-5,-4,-1,False,-1.8154883787265406,10,-1.8161309826312917,-1,1
.,3,1,-5,-3,-1,False,-1.8154883787265406,10,-1.8161309826312917,-1,1
.,3,1,-5,-2,-1,False,-1.1632604857898257,10,-1.1633939540853886,1,-1
.,3,1,-5,-1,-1,False,-1.0,10,-1.0,0,-1
.,3,1,-5,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-5,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-5,2,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-5,3,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-5,4,-1,False,-1.1633612070390624,10,-1.1635125431675781,-1,-1
.,3,1,-5,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,-4,-5,-1,False,-1.8131584126275082,10,-1.8137711163874695,1,1
.,3,1,-4,-4,-1,False,-1.8131584126275082,10,-1.8137711163874695,0,1
.,3,1,-4,-3,-1,False,-1.8131584126275082,10,-1.8137711163874695,-1,1
.,3,1,-4,-2,-1,False,-1.1630569732341787,10,-1.1631842571364757,1,-1
.,3,1,-4,-1,-1,False,-1.1630569732341787,10,-1.1631842571364757,0,-1
.,3,1,-4,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-4,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-4,2,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-4,3,-1,False,-1.1633612070390624,10,-1.163510956293255,-1,-1
.,3,1,-4,4,-1,False,-1.1633612070390624,10,-1.1635125431675781,-1,-1
.,3,1,-4,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,-3,-5,-1,False,-1.8130648691326106,10,-1.8136750564027855,1,1
.,3,1,-3,-4,-1,False,-1.801744641041637,10,-1.802306163068217,1,1
.,3,1,-3,-3,-1,False,-1.801744641041637,10,-1.802306163068217,0,1
.,3,1,-3,-2,-1,False,-1.801744641041637,10,-1.802306163068217,-1,1
.,3,1,-3,-1,-1,False,-1.1630569732341787,10,-1.1631842571364757,1,-1
.,3,1,-3,0,-1,False,-1.0,10,-1.0,0,-1
.,3,1,-3,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-3,2,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-3,3,-1,False,-1.1633612070390624,10,-1.163510956293255,-1,-1
.,3,1,-3,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,1,-3,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,-2,-5,-1,False,-1.8130648691326106,10,-1.8136750564027855,1,0
.,3,1,-2,-4,-1,False,-1.801722281765778,10,-1.8022832466332674,1,0
.,3,1,-2,-3,-1,False,-1.7990241014916306,10,-1.7995743103193353,0,0
.,3,1,-2,-2,-1,False,-1.801744641041637,10,-1.802306163068217,-1,0
.,3,1,-2,-1,-1,False,-1.1630484830390508,10,-1.1631751552043958,1,-1
.,3,1,-2,0,-1,False,-1.0,10,-1.0,0,-1
.,3,1,-2,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,1,-2,2,-1,False,-1.1633567990548321,10,-1.1635022835842819,-1,-1
.,3,1,-2,3,-1,False,-1.1633612070390624,10,-1.163510956293255,-1,-1
.,3,1,-2,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,1,-2,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,-1,-5,-1,False,-1.8131659672738998,10,-1.8137791064944906,1,-1
.,3,1,-1,-4,-1,False,-1.8018192907342927,10,-1.8023829313213893,1,-1
.,3,1,-1,-3,-1,False,-1.801722281765778,10,-1.8022832466332674,0,-1
.,3,1,-1,-2,-1,False,-1.8017204603048946,10,-1.8022813226996646,-1,-1
.,3,1,-1,-1,-1,False,-1.1630484744297067,10,-1.1631751407837443,1,-1
.,3,1,-1,0,-1,False,-1.18,10,-1.18,0,-1
.,3,1,-1,1,-1,False,-1.2093422788235098,10,-1.2094000858346734,-1,-1
.,3,1,-1,2,-1,False,-1.1633567990548321,10,-1.1635022835842819,-1,-1
.,3,1,-1,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,1,-1,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,1,-1,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,0,-5,-1,False,-1.813590007212826,10,-1.8142167448925808,1,-1
.,3,1,0,-4,-1,False,-1.8131748381933597,10,-1.8137886871682865,1,-1
.,3,1,0,-3,-1,False,-1.81319140969291,10,-1.8138082720244002,1,-1
.,3,1,0,-2,-1,False,-1.8131966709588099,10,-1.8138154324255373,0,-1
.,3,1,0,-1,-1,False,-1.813209986213065,10,-1.813831504563992,-1,-1
.,3,1,0,0,-1,False,-1.8154686796967054,10,-1.8161094472283386,-1,-1
.,3,1,0,1,-1,False,-1.8167834442761317,10,-1.8175103834226105,1,-1
.,3,1,0,2,-1,False,-1.8167839952741605,10,-1.8175114179214096,0,-1
.,3,1,0,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,1,0,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,1,0,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,1,-5,-1,False,-1.8159583942641062,10,-1.8166199980444788,1,-1
.,3,1,1,-4,-1,False,-1.8159581876398454,10,-1.8166196271539308,0,-1
.,3,1,1,-3,-1,False,-1.81600283548629,10,-1.8166711400914406,-1,-1
.,3,1,1,-2,-1,False,-1.8161050451954797,10,-1.816789946894379,-1,-1
.,3,1,1,-1,-1,False,-1.816128887339351,10,-1.816823511742842,-1,-1
.,3,1,1,0,-1,False,-1.8161308158324516,10,-1.8168280870927236,-1,-1
.,3,1,1,1,-1,False,-1.816788403258391,10,-1.8175216775047058,1,-1
.,3,1,1,2,-1,False,-1.816788403258391,10,-1.8175214791454155,0,-1
.,3,1,1,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,1,1,4,-1,False,-1.8168060351953126,10,-1.8175563683405989,-1,-1
.,3,1,1,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,2,-5,-1,False,-1.8165747469702789,10,-1.817274374521965,1,-1
.,3,1,2,-4,-1,False,-1.8165747469702789,10,-1.817274374521965,0,-1
.,3,1,2,-3,-1,False,-1.816580563060583,10,-1.8172821556089893,-1,-1
.,3,1,2,-2,-1,False,-1.8167659347832166,10,-1.8174979010979602,-1,-1
.,3,1,2,-1,-1,False,-1.816794158126692,10,-1.817539178962233,-1,-1
.,3,1,2,0,-1,False,-1.8168054841972836,10,-1.8175588423217484,-1,-1
.,3,1,2,1,-1,False,-1.8168060351953126,10,-1.8175617240414388,-1,1
.,3,1,2,2,-1,False,-1.8168060351953126,10,-1.8175619224007291,-1,1
.,3,1,2,3,-1,False,-1.8168060351953126,10,-1.8175619224007291,-1,1
.,3,1,2,4,-1,False,-1.8168060351953126,10,-1.8175627158378906,-1,1
.,3,1,2,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,1
.,3,1,3,-5,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,3,1,3,-4,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,3,1,3,-3,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,3,1,3,-2,-1,False,-1.8167728528695783,10,-1.817507738785127,-1,-1
.,3,1,3,-1,-1,False,-1.8168010762130535,10,-1.8175490538417665,-1,-1
.,3,1,3,0,-1,False,-1.8168054841972838,10,-1.8175596109639987,-1,-1
.,3,1,3,1,-1,False,-1.8168060351953126,10,-1.8175625174786005,-1,0
.,3,1,3,2,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,3,1,3,3,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,3,1,3,4,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,3,1,3,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,3,1,4,-5,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,3,1,4,-4,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,3,1,4,-3,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,3,1,4,-2,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,3,1,4,-1,-1,False,-1.816801627211082,10,-1.8175503734820455,-1,-1
.,3,1,4,0,-1,False,-1.8168060351953126,10,-1.8175609306042775,-1,-1
.,3,1,4,1,-1,False,-1.8168060351953126,10,-1.8175625174786005,-1,-1
.,3,1,4,2,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,4,3,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,4,4,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,4,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,5,-5,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,1,5,-4,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,1,5,-3,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,1,5,-2,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,1,5,-1,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,1,5,0,-1,False,-1.8168060351953126,10,-1.8175611289635678,-1,-1
.,3,1,5,1,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,5,2,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,5,3,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,5,4,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,1,5,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,-5,-5,-1,False,-1.8154883787265406,10,-1.8161309826312917,-1,1
.,3,2,-5,-4,-1,False,-1.1632604857898257,10,-1.1633939540853886,1,-1
.,3,2,-5,-3,-1,False,-1.0,10,-1.0,0,-1
.,3,2,-5,-2,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-5,-1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-5,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-5,1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-5,2,-1,False,-1.1633567990548321,10,-1.1635022835842819,-1,-1
.,3,2,-5,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,2,-5,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,2,-5,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,-4,-5,-1,False,-1.8131584126275082,10,-1.8137711163874695,1,1
.,3,2,-4,-4,-1,False,-1.1630569732341787,10,-1.1631842571364757,1,-1
.,3,2,-4,-3,-1,False,-1.1630569732341787,10,-1.1631842571364757,0,-1
.,3,2,-4,-2,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-4,-1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-4,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-4,1,-1,False,-1.1633338101926305,10,-1.1634733191484579,-1,-1
.,3,2,-4,2,-1,False,-1.1633567990548321,10,-1.1635022835842819,-1,-1
.,3,2,-4,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,2,-4,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,2,-4,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,-3,-5,-1,False,-1.8130648691326106,10,-1.8136750564027855,1,1
.,3,2,-3,-4,-1,False,-1.801744641041637,10,-1.802306163068217,1,1
.,3,2,-3,-3,-1,False,-1.1620403622851454,10,-1.1621570176937472,1,-1
.,3,2,-3,-2,-1,False,-1.0,10,-1.0,0,-1
.,3,2,-3,-1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-3,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-3,1,-1,False,-1.1633338101926305,10,-1.16347331294973,-1,-1
.,3,2,-3,2,-1,False,-1.8166920398253543,10,-1.8173955353832025,-1,0
.,3,2,-3,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,2,-3,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,2,-3,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,-2,-5,-1,False,-1.8130648691326106,10,-1.8136750564027855,1,0
.,3,2,-2,-4,-1,False,-1.801722281765778,10,-1.8022832466332674,1,0
.,3,2,-2,-3,-1,False,-1.161797863503552,10,-1.1619121691342467,1,-1
.,3,2,-2,-2,-1,False,-1.1620403622851454,10,-1.1621570176937472,0,-1
.,3,2,-2,-1,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-2,0,-1,False,-1.0,10,-1.0,-1,-1
.,3,2,-2,1,-1,False,-1.1633338101926305,10,-1.16347331294973,-1,-1
.,3,2,-2,2,-1,False,-1.8166920398253543,10,-1.8173955353832025,-1,-1
.,3,2,-2,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,2,-2,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,2,-2,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,-1,-5,-1,False,-1.8131659672738998,10,-1.8137791064944906,1,-1
.,3,2,-1,-4,-1,False,-1.8018192907342927,10,-1.8023829313213893,1,-1
.,3,2,-1,-3,-1,False,-1.801722281765778,10,-1.8022832466332674,0,-1
.,3,2,-1,-2,-1,False,-1.1620383220034303,10,-1.1621548414274405,1,-1
.,3,2,-1,-1,-1,False,-1.2092960927742347,10,-1.2093487253973472,0,-1
.,3,2,-1,0,-1,False,-1.18,10,-1.18,-1,-1
.,3,2,-1,1,-1,False,-1.1633338101926305,10,-1.16347331294973,-1,-1
.,3,2,-1,2,-1,False,-1.8166920398253543,10,-1.8173955353832025,-1,-1
.,3,2,-1,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,2,-1,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,2,-1,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,0,-5,-1,False,-1.813590007212826,10,-1.8142167448925808,1,-1
.,3,2,0,-4,-1,False,-1.8131748381933597,10,-1.8137886871682865,1,-1
.,3,2,0,-3,-1,False,-1.81319140969291,10,-1.8138082720244002,1,-1
.,3,2,0,-2,-1,False,-1.8131966709588099,10,-1.8138154324255373,0,-1
.,3,2,0,-1,-1,False,-1.8130650109742135,10,-1.813676396535961,-1,-1
.,3,2,0,0,-1,False,-1.816692039825354,10,-1.8173955353832025,1,-1
.,3,2,0,1,-1,False,-1.8166805453942534,10,-1.8173810500659267,0,-1
.,3,2,0,2,-1,False,-1.8166920398253543,10,-1.8173955353832025,-1,-1
.,3,2,0,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,2,0,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,2,0,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,1,-5,-1,False,-1.8159583942641062,10,-1.8166199980444788,1,-1
.,3,2,1,-4,-1,False,-1.8159581876398454,10,-1.8166196271539308,0,-1
.,3,2,1,-3,-1,False,-1.81600283548629,10,-1.8166711400914406,-1,-1
.,3,2,1,-2,-1,False,-1.8161050451954797,10,-1.816789946894379,-1,-1
.,3,2,1,-1,-1,False,-1.8160774170659246,10,-1.8167633384555506,-1,-1
.,3,2,1,0,-1,False,-1.8167424255339877,10,-1.8174636866457796,1,-1
.,3,2,1,1,-1,False,-1.8167424255339877,10,-1.8174637362356023,0,-1
.,3,2,1,2,-1,False,-1.8167424255339877,10,-1.817461951001989,-1,-1
.,3,2,1,3,-1,False,-1.816788403258391,10,-1.8175200906303828,-1,-1
.,3,2,1,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,2,1,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,2,-5,-1,False,-1.8165747469702789,10,-1.817274374521965,1,-1
.,3,2,2,-4,-1,False,-1.8165747469702789,10,-1.817274374521965,0,-1
.,3,2,2,-3,-1,False,-1.816580563060583,10,-1.8172821556089893,-1,-1
.,3,2,2,-2,-1,False,-1.8167659347832166,10,-1.8174979010979602,-1,-1
.,3,2,2,-1,-1,False,-1.8167940203771846,10,-1.8175388738470746,-1,-1
.,3,2,2,0,-1,False,-1.8168060351953126,10,-1.817560137167116,-1,1
.,3,2,2,1,-1,False,-1.8168060351953126,10,-1.8175617240414388,-1,1
.,3,2,2,2,-1,False,-1.8168060351953126,10,-1.8175555749034373,1,-1
.,3,2,2,3,-1,False,-1.8168060351953126,10,-1.8175555749034373,0,-1
.,3,2,2,4,-1,False,-1.8168060351953126,10,-1.817556368340599,-1,-1
.,3,2,2,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,3,-5,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,3,2,3,-4,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,3,2,3,-3,-1,False,-1.8167484865123047,10,-1.8174744214648757,-1,-1
.,3,2,3,-2,-1,False,-1.8167728528695783,10,-1.817507738785127,-1,-1
.,3,2,3,-1,-1,False,-1.8168010762130535,10,-1.8175490538417665,-1,-1
.,3,2,3,0,-1,False,-1.8168060351953126,10,-1.817560881014455,-1,0
.,3,2,3,1,-1,False,-1.8168060351953126,10,-1.8175625174786005,-1,0
.,3,2,3,2,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,3,2,3,3,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,3,2,3,4,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,0
.,3,2,3,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,4,-5,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,3,2,4,-4,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,3,2,4,-3,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,3,2,4,-2,-1,False,-1.8167972192268518,10,-1.8175412048748463,-1,-1
.,3,2,4,-1,-1,False,-1.816801627211082,10,-1.8175503734820455,-1,-1
.,3,2,4,0,-1,False,-1.8168060351953126,10,-1.8175609306042775,-1,-1
.,3,2,4,1,-1,False,-1.8168060351953126,10,-1.8175625174786005,-1,-1
.,3,2,4,2,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,4,3,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,4,4,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,4,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,5,-5,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,2,5,-4,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,2,5,-3,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,2,5,-2,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,2,5,-1,-1,False,-1.8168060351953126,10,-1.8175595420892448,-1,-1
.,3,2,5,0,-1,False,-1.8168060351953126,10,-1.8175611289635678,-1,-1
.,3,2,5,1,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,5,2,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,5,3,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,5,4,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,3,2,5,5,-1,False,-1.8168060351953126,10,-1.8175627158378909,-1,-1
.,4,1,-5,-5,-1,False,-1.8154883787265406,10,-1.8161309826312917,-1,1
.,4,1,-5,-4,-1,False,-1.8154883787265406,10,-1.8161309826312917,-1,1
.,4,1,-5,-3,-1,False,-1.8154883787265406,10,-1.8161309826312917,-1,1
.,4,1,-5,-2,-1,False,-1.8154883787265406,10,-1.8161309826312917,-1,1
.,4,1,-5,-1,-1,False,-1.1632604857898257,10,-1.1633939540853886,1,-1
.,4,1,-5,0,-1,False,-1.0,10,-1.0,0,-1
